timestamp,date,time,weekday,rank,summary,distance_km,duration_min,traffic_min,delay_min
2026-05-11T08:24:43.962743,2026-05-11,08:24,Monday,3,S Eastern Ave,13.56,23.0,22.0,-1.0
2026-05-11T08:29:44.437186,2026-05-11,08:29,Monday,1,S Spencer St,12.65,19.8,20.0,0.2
2026-05-11T08:29:44.437186,2026-05-11,08:29,Monday,2,S Eastern Ave,13.56,23.0,22.2,-0.8
2026-05-11T08:29:44.437186,2026-05-11,08:29,Monday,3,I-15 S,27.18,24.6,25.8,1.1
2026-05-11T08:34:44.901478,2026-05-11,08:34,Monday,1,S Spencer St,12.65,19.8,20.3,0.5
2026-05-11T08:34:44.901478,2026-05-11,08:34,Monday,2,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-11T08:34:44.901478,2026-05-11,08:34,Monday,3,I-15 S,27.18,24.6,26.1,1.4
2026-05-11T08:39:45.491896,2026-05-11,08:39,Monday,1,S Spencer St,12.65,19.8,20.3,0.5
2026-05-11T08:39:45.491896,2026-05-11,08:39,Monday,2,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-11T08:39:45.491896,2026-05-11,08:39,Monday,3,I-15 S,27.18,24.6,25.9,1.2
2026-05-11T08:44:46.016677,2026-05-11,08:44,Monday,1,S Spencer St,12.65,19.8,20.5,0.7
2026-05-11T08:44:46.016677,2026-05-11,08:44,Monday,2,S Eastern Ave,13.56,23.0,22.1,-0.8
2026-05-11T08:44:46.016677,2026-05-11,08:44,Monday,3,I-15 S,27.18,24.6,26.1,1.5
2026-05-11T08:49:46.607793,2026-05-11,08:49,Monday,1,S Spencer St,12.65,19.8,20.5,0.7
2026-05-11T08:49:46.607793,2026-05-11,08:49,Monday,2,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-11T08:49:46.607793,2026-05-11,08:49,Monday,3,I-15 S,27.18,24.6,25.9,1.3
2026-05-11T08:54:47.119945,2026-05-11,08:54,Monday,1,S Spencer St,12.65,19.8,20.5,0.7
2026-05-11T08:54:47.119945,2026-05-11,08:54,Monday,2,S Eastern Ave,13.56,23.0,22.0,-1.0
2026-05-11T08:54:47.119945,2026-05-11,08:54,Monday,3,I-15 S,27.18,24.6,25.7,1.1
2026-05-11T08:59:47.718830,2026-05-11,08:59,Monday,1,S Spencer St,12.65,19.8,20.5,0.7
2026-05-11T08:59:47.718830,2026-05-11,08:59,Monday,2,S Eastern Ave,13.56,23.0,22.0,-0.9
2026-05-11T08:59:47.718830,2026-05-11,08:59,Monday,3,I-15 S,27.18,24.6,25.6,0.9
2026-05-11T09:04:48.180332,2026-05-11,09:04,Monday,1,S Spencer St,12.65,19.8,20.1,0.3
2026-05-11T09:04:48.180332,2026-05-11,09:04,Monday,2,S Eastern Ave,13.56,23.0,22.1,-0.8
2026-05-11T09:04:48.180332,2026-05-11,09:04,Monday,3,I-15 S,27.18,24.6,25.6,1.0
2026-05-11T09:09:48.760513,2026-05-11,09:09,Monday,1,S Spencer St,12.65,19.8,20.2,0.3
2026-05-11T09:09:48.760513,2026-05-11,09:09,Monday,2,S Eastern Ave,13.57,23.1,21.8,-1.3
2026-05-11T09:09:48.760513,2026-05-11,09:09,Monday,3,I-15 S,27.18,24.6,25.6,0.9
2026-05-11T09:14:49.253222,2026-05-11,09:14,Monday,1,S Spencer St,12.65,19.8,19.9,0.0
2026-05-11T09:14:49.253222,2026-05-11,09:14,Monday,2,S Eastern Ave,13.56,23.0,22.0,-1.0
2026-05-11T09:14:49.253222,2026-05-11,09:14,Monday,3,I-15 S,27.18,24.6,25.5,0.8
2026-05-11T09:19:49.825748,2026-05-11,09:19,Monday,1,S Spencer St,12.65,19.8,20.0,0.2
2026-05-11T09:19:49.825748,2026-05-11,09:19,Monday,2,S Maryland Pkwy,13.1,19.8,20.5,0.7
2026-05-11T09:19:49.825748,2026-05-11,09:19,Monday,3,S Eastern Ave,13.57,23.1,21.8,-1.3
2026-05-11T09:24:50.349549,2026-05-11,09:24,Monday,1,S Spencer St,12.65,19.8,19.8,-0.0
2026-05-11T09:24:50.349549,2026-05-11,09:24,Monday,2,S Maryland Pkwy,13.1,19.8,20.4,0.6
2026-05-11T09:24:50.349549,2026-05-11,09:24,Monday,3,S Eastern Ave,13.56,23.0,21.9,-1.1
2026-05-11T09:29:50.883165,2026-05-11,09:29,Monday,1,S Spencer St,12.65,19.8,19.7,-0.1
2026-05-11T09:29:50.883165,2026-05-11,09:29,Monday,2,S Maryland Pkwy,13.1,19.8,20.3,0.5
2026-05-11T09:29:50.883165,2026-05-11,09:29,Monday,3,S Eastern Ave,13.56,23.0,21.8,-1.2
2026-05-11T09:34:51.308268,2026-05-11,09:34,Monday,1,S Spencer St,12.65,19.8,19.8,0.0
2026-05-11T09:34:51.308268,2026-05-11,09:34,Monday,2,S Eastern Ave,13.56,23.0,22.0,-1.0
2026-05-11T09:34:51.308268,2026-05-11,09:34,Monday,3,I-15 S,27.18,24.6,25.3,0.7
2026-05-11T09:39:51.868271,2026-05-11,09:39,Monday,1,S Spencer St,12.65,19.8,19.6,-0.2
2026-05-11T09:39:51.868271,2026-05-11,09:39,Monday,2,S Maryland Pkwy,13.1,19.8,20.1,0.2
2026-05-11T09:39:51.868271,2026-05-11,09:39,Monday,3,S Eastern Ave,13.56,23.0,21.8,-1.2
2026-05-11T09:44:52.357318,2026-05-11,09:44,Monday,1,S Spencer St,12.65,19.8,19.7,-0.1
2026-05-11T09:44:52.357318,2026-05-11,09:44,Monday,2,S Maryland Pkwy,13.1,19.8,20.1,0.3
2026-05-11T09:44:52.357318,2026-05-11,09:44,Monday,3,S Eastern Ave,13.56,23.0,21.8,-1.1
2026-05-11T09:49:52.923391,2026-05-11,09:49,Monday,1,S Spencer St,12.65,19.8,19.7,-0.1
2026-05-11T09:49:52.923391,2026-05-11,09:49,Monday,2,S Eastern Ave,13.56,23.0,21.8,-1.2
2026-05-11T09:49:52.923391,2026-05-11,09:49,Monday,3,I-15 S,27.18,24.6,25.4,0.7
2026-05-11T09:54:53.532813,2026-05-11,09:54,Monday,1,S Spencer St,12.65,19.8,19.9,0.1
2026-05-11T09:54:53.532813,2026-05-11,09:54,Monday,2,S Eastern Ave,13.56,23.0,21.8,-1.2
2026-05-11T09:54:53.532813,2026-05-11,09:54,Monday,3,I-15 S,27.18,24.6,25.2,0.5
2026-05-11T09:59:54.093952,2026-05-11,09:59,Monday,1,S Spencer St,12.65,19.8,20.0,0.1
2026-05-11T09:59:54.093952,2026-05-11,09:59,Monday,2,S Eastern Ave,13.56,23.0,21.9,-1.1
2026-05-11T09:59:54.093952,2026-05-11,09:59,Monday,3,I-15 S,27.18,24.6,25.3,0.6
2026-05-11T14:33:57.260600,2026-05-11,14:33,Monday,1,S Maryland Pkwy,13.1,19.9,21.8,1.9
2026-05-11T14:33:57.260600,2026-05-11,14:33,Monday,2,Bermuda Rd,14.49,22.2,23.0,0.8
2026-05-11T14:33:57.260600,2026-05-11,14:33,Monday,3,S Eastern Ave,13.57,23.1,24.4,1.3
2026-05-11T14:38:57.881083,2026-05-11,14:38,Monday,1,S Maryland Pkwy,13.1,19.9,21.8,1.9
2026-05-11T14:38:57.881083,2026-05-11,14:38,Monday,2,Bermuda Rd,14.49,22.2,22.6,0.5
2026-05-11T14:38:57.881083,2026-05-11,14:38,Monday,3,S Eastern Ave,13.57,23.1,24.6,1.5
2026-05-11T14:43:58.383766,2026-05-11,14:43,Monday,1,S Maryland Pkwy,13.1,19.9,21.9,2.0
2026-05-11T14:43:58.383766,2026-05-11,14:43,Monday,2,Bermuda Rd,14.49,22.2,23.1,0.9
2026-05-11T14:43:58.383766,2026-05-11,14:43,Monday,3,S Eastern Ave,13.57,23.1,24.9,1.8
2026-05-11T14:48:58.905206,2026-05-11,14:48,Monday,1,S Maryland Pkwy,13.1,19.9,21.9,2.0
2026-05-11T14:48:58.905206,2026-05-11,14:48,Monday,2,Bermuda Rd,15.11,22.2,23.7,1.5
2026-05-11T14:48:58.905206,2026-05-11,14:48,Monday,3,S Eastern Ave,13.57,23.1,24.9,1.8
2026-05-11T14:53:59.470642,2026-05-11,14:53,Monday,1,S Maryland Pkwy,13.1,19.9,21.9,2.0
2026-05-11T14:53:59.470642,2026-05-11,14:53,Monday,2,Bermuda Rd,15.11,22.2,23.6,1.4
2026-05-11T14:53:59.470642,2026-05-11,14:53,Monday,3,S Eastern Ave,13.57,23.1,24.4,1.3
2026-05-11T14:59:00.106342,2026-05-11,14:59,Monday,1,S Maryland Pkwy,13.1,19.9,22.1,2.2
2026-05-11T14:59:00.106342,2026-05-11,14:59,Monday,2,Bermuda Rd,15.11,22.2,23.7,1.5
2026-05-11T14:59:00.106342,2026-05-11,14:59,Monday,3,S Eastern Ave,13.57,23.1,24.5,1.4
2026-05-12T07:04:02.488719,2026-05-12,07:04,Tuesday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-12T07:04:02.488719,2026-05-12,07:04,Tuesday,2,S Maryland Pkwy,13.1,19.9,19.8,-0.1
2026-05-12T07:04:02.488719,2026-05-12,07:04,Tuesday,3,S Eastern Ave,13.07,23.2,21.7,-1.5
2026-05-12T07:09:03.285723,2026-05-12,07:09,Tuesday,1,S Spencer St,12.65,19.9,19.7,-0.2
2026-05-12T07:09:03.285723,2026-05-12,07:09,Tuesday,2,S Maryland Pkwy,13.1,19.9,19.7,-0.2
2026-05-12T07:09:03.285723,2026-05-12,07:09,Tuesday,3,S Eastern Ave,13.07,23.2,21.6,-1.7
2026-05-12T07:14:03.741657,2026-05-12,07:14,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T07:14:03.741657,2026-05-12,07:14,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.2,0.3
2026-05-12T07:14:03.741657,2026-05-12,07:14,Tuesday,3,S Eastern Ave,13.07,23.2,21.8,-1.4
2026-05-12T07:19:04.332572,2026-05-12,07:19,Tuesday,1,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-12T07:19:04.332572,2026-05-12,07:19,Tuesday,2,S Spencer St,12.65,19.9,20.3,0.4
2026-05-12T07:19:04.332572,2026-05-12,07:19,Tuesday,3,S Eastern Ave,13.07,23.2,22.8,-0.4
2026-05-12T07:24:04.815880,2026-05-12,07:24,Tuesday,1,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-12T07:24:04.815880,2026-05-12,07:24,Tuesday,2,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T07:24:04.815880,2026-05-12,07:24,Tuesday,3,S Eastern Ave,13.07,23.2,22.1,-1.2
2026-05-12T07:29:05.346588,2026-05-12,07:29,Tuesday,1,S Maryland Pkwy,13.1,19.9,19.9,0.0
2026-05-12T07:29:05.346588,2026-05-12,07:29,Tuesday,2,S Spencer St,12.65,19.9,20.0,0.1
2026-05-12T07:29:05.346588,2026-05-12,07:29,Tuesday,3,S Eastern Ave,13.07,23.2,22.4,-0.8
2026-05-12T07:34:05.813844,2026-05-12,07:34,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-12T07:34:05.813844,2026-05-12,07:34,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.1,0.1
2026-05-12T07:34:05.813844,2026-05-12,07:34,Tuesday,3,S Eastern Ave,13.07,23.2,22.5,-0.8
2026-05-12T07:39:06.352793,2026-05-12,07:39,Tuesday,1,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-12T07:39:06.352793,2026-05-12,07:39,Tuesday,2,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T07:39:06.352793,2026-05-12,07:39,Tuesday,3,S Eastern Ave,13.07,23.2,22.4,-0.8
2026-05-12T07:44:06.870930,2026-05-12,07:44,Tuesday,1,S Maryland Pkwy,13.1,19.9,20.2,0.3
2026-05-12T07:44:06.870930,2026-05-12,07:44,Tuesday,2,S Spencer St,12.65,19.9,20.4,0.5
2026-05-12T07:44:06.870930,2026-05-12,07:44,Tuesday,3,S Eastern Ave,13.57,23.1,22.3,-0.8
2026-05-12T07:49:07.434150,2026-05-12,07:49,Tuesday,1,S Spencer St,12.65,19.9,20.3,0.4
2026-05-12T07:49:07.434150,2026-05-12,07:49,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.7,0.8
2026-05-12T07:49:07.434150,2026-05-12,07:49,Tuesday,3,S Eastern Ave,13.57,23.1,22.3,-0.8
2026-05-12T07:54:07.976010,2026-05-12,07:54,Tuesday,1,S Spencer St,12.65,19.9,20.4,0.5
2026-05-12T07:54:07.976010,2026-05-12,07:54,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.6,0.6
2026-05-12T07:54:07.976010,2026-05-12,07:54,Tuesday,3,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-12T07:59:08.507150,2026-05-12,07:59,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-12T07:59:08.507150,2026-05-12,07:59,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.5,0.6
2026-05-12T07:59:08.507150,2026-05-12,07:59,Tuesday,3,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-12T08:04:08.990507,2026-05-12,08:04,Tuesday,1,S Spencer St,12.65,19.9,20.3,0.4
2026-05-12T08:04:08.990507,2026-05-12,08:04,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.7,0.8
2026-05-12T08:04:08.990507,2026-05-12,08:04,Tuesday,3,S Eastern Ave,13.56,23.0,22.1,-0.8
2026-05-12T08:09:09.546768,2026-05-12,08:09,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T08:09:09.546768,2026-05-12,08:09,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.7,0.8
2026-05-12T08:09:09.546768,2026-05-12,08:09,Tuesday,3,S Eastern Ave,13.56,23.0,22.0,-0.9
2026-05-12T08:14:10.134155,2026-05-12,08:14,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T08:14:10.134155,2026-05-12,08:14,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.8,0.8
2026-05-12T08:14:10.134155,2026-05-12,08:14,Tuesday,3,S Eastern Ave,13.56,23.0,22.0,-0.9
2026-05-12T08:19:10.654815,2026-05-12,08:19,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T08:19:10.654815,2026-05-12,08:19,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.8,0.9
2026-05-12T08:19:10.654815,2026-05-12,08:19,Tuesday,3,S Eastern Ave,13.56,23.0,22.2,-0.8
2026-05-12T08:24:11.158998,2026-05-12,08:24,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T08:24:11.158998,2026-05-12,08:24,Tuesday,2,S Maryland Pkwy,13.1,19.9,21.1,1.2
2026-05-12T08:24:11.158998,2026-05-12,08:24,Tuesday,3,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-12T08:29:11.642234,2026-05-12,08:29,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T08:29:11.642234,2026-05-12,08:29,Tuesday,2,S Maryland Pkwy,13.1,19.9,21.2,1.3
2026-05-12T08:29:11.642234,2026-05-12,08:29,Tuesday,3,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-12T08:34:12.118689,2026-05-12,08:34,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T08:34:12.118689,2026-05-12,08:34,Tuesday,2,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-12T08:34:12.118689,2026-05-12,08:34,Tuesday,3,Bermuda Rd,14.49,22.2,23.1,0.9
2026-05-12T08:39:12.629580,2026-05-12,08:39,Tuesday,1,S Spencer St,12.65,19.9,20.4,0.5
2026-05-12T08:39:12.629580,2026-05-12,08:39,Tuesday,2,S Eastern Ave,13.56,23.0,22.3,-0.6
2026-05-12T08:39:12.629580,2026-05-12,08:39,Tuesday,3,Bermuda Rd,14.49,22.2,23.0,0.8
2026-05-12T08:44:13.098069,2026-05-12,08:44,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T08:44:13.098069,2026-05-12,08:44,Tuesday,2,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-12T08:44:13.098069,2026-05-12,08:44,Tuesday,3,Bermuda Rd,14.49,22.2,22.9,0.8
2026-05-12T08:49:13.648226,2026-05-12,08:49,Tuesday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-12T08:49:13.648226,2026-05-12,08:49,Tuesday,2,S Eastern Ave,13.56,23.0,22.2,-0.7
2026-05-12T08:49:13.648226,2026-05-12,08:49,Tuesday,3,I-15 S,27.18,24.6,26.0,1.4
2026-05-12T08:54:14.167236,2026-05-12,08:54,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T08:54:14.167236,2026-05-12,08:54,Tuesday,2,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-12T08:54:14.167236,2026-05-12,08:54,Tuesday,3,Bermuda Rd,14.49,22.2,22.7,0.6
2026-05-12T08:59:14.662889,2026-05-12,08:59,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.1
2026-05-12T08:59:14.662889,2026-05-12,08:59,Tuesday,2,S Eastern Ave,13.56,23.0,22.2,-0.8
2026-05-12T08:59:14.662889,2026-05-12,08:59,Tuesday,3,Bermuda Rd,14.49,22.2,22.5,0.3
2026-05-12T09:04:15.135784,2026-05-12,09:04,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-12T09:04:15.135784,2026-05-12,09:04,Tuesday,2,S Eastern Ave,13.56,23.0,22.0,-1.0
2026-05-12T09:04:15.135784,2026-05-12,09:04,Tuesday,3,Bermuda Rd,14.49,22.2,22.4,0.2
2026-05-12T09:09:15.725283,2026-05-12,09:09,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T09:09:15.725283,2026-05-12,09:09,Tuesday,2,S Eastern Ave,13.56,23.0,22.1,-0.9
2026-05-12T09:09:15.725283,2026-05-12,09:09,Tuesday,3,I-15 S,27.18,24.6,25.7,1.1
2026-05-12T09:14:16.229766,2026-05-12,09:14,Tuesday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-12T09:14:16.229766,2026-05-12,09:14,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.4,0.5
2026-05-12T09:14:16.229766,2026-05-12,09:14,Tuesday,3,S Eastern Ave,13.56,23.0,22.1,-0.9
2026-05-12T09:19:16.732367,2026-05-12,09:19,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T09:19:16.732367,2026-05-12,09:19,Tuesday,2,S Eastern Ave,13.56,23.0,22.6,-0.3
2026-05-12T09:19:16.732367,2026-05-12,09:19,Tuesday,3,I-15 S,27.18,24.6,25.6,0.9
2026-05-12T09:24:17.252335,2026-05-12,09:24,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T09:24:17.252335,2026-05-12,09:24,Tuesday,2,S Eastern Ave,13.56,23.0,22.3,-0.6
2026-05-12T09:24:17.252335,2026-05-12,09:24,Tuesday,3,I-15 S,27.18,24.6,25.5,0.8
2026-05-12T09:29:17.833798,2026-05-12,09:29,Tuesday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-12T09:29:17.833798,2026-05-12,09:29,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.2,0.3
2026-05-12T09:29:17.833798,2026-05-12,09:29,Tuesday,3,S Eastern Ave,13.56,23.0,22.3,-0.7
2026-05-12T09:34:18.328610,2026-05-12,09:34,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.1
2026-05-12T09:34:18.328610,2026-05-12,09:34,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-12T09:34:18.328610,2026-05-12,09:34,Tuesday,3,S Eastern Ave,13.56,23.0,22.2,-0.8
2026-05-12T09:39:18.976949,2026-05-12,09:39,Tuesday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-12T09:39:18.976949,2026-05-12,09:39,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-12T09:39:18.976949,2026-05-12,09:39,Tuesday,3,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-12T09:44:19.459047,2026-05-12,09:44,Tuesday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-12T09:44:19.459047,2026-05-12,09:44,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-12T09:44:19.459047,2026-05-12,09:44,Tuesday,3,S Eastern Ave,13.56,23.0,22.3,-0.6
2026-05-12T09:49:20.000436,2026-05-12,09:49,Tuesday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-12T09:49:20.000436,2026-05-12,09:49,Tuesday,2,Bermuda Rd,15.11,22.2,22.4,0.2
2026-05-12T09:49:20.000436,2026-05-12,09:49,Tuesday,3,S Eastern Ave,13.56,23.0,22.4,-0.6
2026-05-12T09:54:20.523709,2026-05-12,09:54,Tuesday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-12T09:54:20.523709,2026-05-12,09:54,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.4,0.5
2026-05-12T09:54:20.523709,2026-05-12,09:54,Tuesday,3,S Eastern Ave,13.56,23.0,22.6,-0.4
2026-05-12T09:59:21.098434,2026-05-12,09:59,Tuesday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-12T09:59:21.098434,2026-05-12,09:59,Tuesday,2,S Maryland Pkwy,13.1,19.9,20.5,0.6
2026-05-12T09:59:21.098434,2026-05-12,09:59,Tuesday,3,S Eastern Ave,13.56,23.0,22.6,-0.3
2026-05-12T14:42:32.874557,2026-05-12,14:42,Tuesday,1,S Maryland Pkwy,13.1,19.9,21.8,1.8
2026-05-12T14:42:32.874557,2026-05-12,14:42,Tuesday,2,Bermuda Rd,14.49,22.2,23.2,1.1
2026-05-12T14:42:32.874557,2026-05-12,14:42,Tuesday,3,S Eastern Ave,13.58,23.0,26.1,3.1
2026-05-12T14:47:33.546903,2026-05-12,14:47,Tuesday,1,S Maryland Pkwy,13.1,19.9,22.0,2.0
2026-05-12T14:47:33.546903,2026-05-12,14:47,Tuesday,2,Bermuda Rd,14.49,22.2,23.3,1.1
2026-05-12T14:47:33.546903,2026-05-12,14:47,Tuesday,3,S Eastern Ave,13.57,23.1,25.7,2.6
2026-05-12T14:52:34.002867,2026-05-12,14:52,Tuesday,1,S Maryland Pkwy,13.1,19.9,22.1,2.1
2026-05-12T14:52:34.002867,2026-05-12,14:52,Tuesday,2,Bermuda Rd,14.49,22.2,23.2,1.1
2026-05-12T14:52:34.002867,2026-05-12,14:52,Tuesday,3,S Eastern Ave,13.57,23.1,25.2,2.2
2026-05-12T14:57:34.525817,2026-05-12,14:57,Tuesday,1,S Maryland Pkwy,13.1,19.9,22.3,2.4
2026-05-12T14:57:34.525817,2026-05-12,14:57,Tuesday,2,S Eastern Ave,13.56,23.0,25.6,2.6
2026-05-12T14:57:34.525817,2026-05-12,14:57,Tuesday,3,I-15 S,27.18,24.6,27.5,2.8
2026-05-12T15:02:35.016133,2026-05-12,15:02,Tuesday,1,S Maryland Pkwy,13.1,19.9,22.9,2.9
2026-05-12T15:02:35.016133,2026-05-12,15:02,Tuesday,2,S Eastern Ave,13.07,23.2,26.3,3.1
2026-05-12T15:02:35.016133,2026-05-12,15:02,Tuesday,3,I-15 S,27.18,24.6,27.8,3.1
2026-05-12T15:51:48.063020,2026-05-12,15:51,Tuesday,1,S Spencer St,12.65,19.9,23.1,3.2
2026-05-12T15:51:48.063020,2026-05-12,15:51,Tuesday,2,Bermuda Rd,14.49,22.2,23.2,1.0
2026-05-12T15:51:48.063020,2026-05-12,15:51,Tuesday,3,S Eastern Ave,13.57,23.1,24.2,1.1
