timestamp,date,time,weekday,rank,summary,distance_km,duration_min,traffic_min,delay_min
2026-05-14T08:21:35.245956,2026-05-14,08:21,Thursday,3,I-15 S,27.18,24.6,25.8,1.1
2026-05-14T08:26:42.154510,2026-05-14,08:26,Thursday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-14T08:26:42.154510,2026-05-14,08:26,Thursday,2,S Eastern Ave,13.56,22.4,22.0,-0.4
2026-05-14T08:26:42.154510,2026-05-14,08:26,Thursday,3,I-15 S,27.18,24.6,25.9,1.2
2026-05-14T08:31:42.582507,2026-05-14,08:31,Thursday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-14T08:31:42.582507,2026-05-14,08:31,Thursday,2,S Eastern Ave,13.56,22.4,22.1,-0.3
2026-05-14T08:31:42.582507,2026-05-14,08:31,Thursday,3,I-15 S,27.18,24.6,25.7,1.1
2026-05-14T08:36:43.175637,2026-05-14,08:36,Thursday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-14T08:36:43.175637,2026-05-14,08:36,Thursday,2,S Eastern Ave,13.57,22.5,22.1,-0.4
2026-05-14T08:36:43.175637,2026-05-14,08:36,Thursday,3,I-15 S,27.18,24.6,25.8,1.2
2026-05-14T08:41:43.604542,2026-05-14,08:41,Thursday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-14T08:41:43.604542,2026-05-14,08:41,Thursday,2,S Eastern Ave,13.57,22.5,22.0,-0.5
2026-05-14T08:41:43.604542,2026-05-14,08:41,Thursday,3,I-15 S,27.18,24.6,25.9,1.3
2026-05-14T08:46:44.111490,2026-05-14,08:46,Thursday,1,S Spencer St,12.65,19.9,20.4,0.6
2026-05-14T08:46:44.111490,2026-05-14,08:46,Thursday,2,S Eastern Ave,13.57,22.5,22.1,-0.4
2026-05-14T08:46:44.111490,2026-05-14,08:46,Thursday,3,I-15 S,27.18,24.6,25.8,1.2
2026-05-14T08:51:44.693179,2026-05-14,08:51,Thursday,1,S Spencer St,12.65,19.9,20.7,0.8
2026-05-14T08:51:44.693179,2026-05-14,08:51,Thursday,2,S Eastern Ave,13.56,22.4,22.4,-0.1
2026-05-14T08:51:44.693179,2026-05-14,08:51,Thursday,3,I-15 S,27.18,24.6,26.1,1.5
2026-05-14T08:56:45.254648,2026-05-14,08:56,Thursday,1,S Spencer St,12.65,19.9,20.5,0.6
2026-05-14T08:56:45.254648,2026-05-14,08:56,Thursday,2,S Eastern Ave,13.56,22.4,22.1,-0.4
2026-05-14T08:56:45.254648,2026-05-14,08:56,Thursday,3,I-15 S,27.18,24.6,26.0,1.4
2026-05-14T09:01:45.762419,2026-05-14,09:01,Thursday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-14T09:01:45.762419,2026-05-14,09:01,Thursday,2,S Eastern Ave,13.57,22.5,21.7,-0.8
2026-05-14T09:01:45.762419,2026-05-14,09:01,Thursday,3,I-15 S,27.18,24.6,25.8,1.2
2026-05-14T09:06:46.312531,2026-05-14,09:06,Thursday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-14T09:06:46.312531,2026-05-14,09:06,Thursday,2,S Eastern Ave,13.57,22.5,21.5,-1.0
2026-05-14T09:06:46.312531,2026-05-14,09:06,Thursday,3,I-15 S,27.18,24.6,25.6,1.0
2026-05-14T09:11:46.914680,2026-05-14,09:11,Thursday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-14T09:11:46.914680,2026-05-14,09:11,Thursday,2,S Maryland Pkwy,13.1,19.9,20.7,0.8
2026-05-14T09:11:46.914680,2026-05-14,09:11,Thursday,3,S Eastern Ave,13.57,22.5,21.5,-1.0
2026-05-14T09:16:47.466528,2026-05-14,09:16,Thursday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-14T09:16:47.466528,2026-05-14,09:16,Thursday,2,S Maryland Pkwy,13.1,19.9,20.3,0.4
2026-05-14T09:16:47.466528,2026-05-14,09:16,Thursday,3,S Eastern Ave,13.57,22.5,21.3,-1.2
2026-05-14T09:21:48.000186,2026-05-14,09:21,Thursday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-14T09:21:48.000186,2026-05-14,09:21,Thursday,2,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-14T09:21:48.000186,2026-05-14,09:21,Thursday,3,S Eastern Ave,13.57,22.5,21.1,-1.4
2026-05-14T09:26:48.566188,2026-05-14,09:26,Thursday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-14T09:26:48.566188,2026-05-14,09:26,Thursday,2,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-14T09:26:48.566188,2026-05-14,09:26,Thursday,3,S Eastern Ave,13.57,22.5,21.6,-0.9
2026-05-14T09:31:49.076105,2026-05-14,09:31,Thursday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-14T09:31:49.076105,2026-05-14,09:31,Thursday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-14T09:31:49.076105,2026-05-14,09:31,Thursday,3,S Eastern Ave,13.57,22.5,21.9,-0.6
2026-05-14T09:36:49.683497,2026-05-14,09:36,Thursday,1,S Spencer St,12.65,19.9,19.9,0.1
2026-05-14T09:36:49.683497,2026-05-14,09:36,Thursday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-14T09:36:49.683497,2026-05-14,09:36,Thursday,3,S Eastern Ave,13.57,22.5,21.7,-0.8
2026-05-14T09:41:50.168935,2026-05-14,09:41,Thursday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-14T09:41:50.168935,2026-05-14,09:41,Thursday,2,S Maryland Pkwy,13.1,19.9,19.9,0.0
2026-05-14T09:41:50.168935,2026-05-14,09:41,Thursday,3,S Eastern Ave,13.57,22.5,21.9,-0.6
2026-05-14T09:46:50.730494,2026-05-14,09:46,Thursday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-14T09:46:50.730494,2026-05-14,09:46,Thursday,2,S Maryland Pkwy,13.1,19.9,19.9,-0.0
2026-05-14T09:46:50.730494,2026-05-14,09:46,Thursday,3,S Eastern Ave,13.56,22.4,22.1,-0.3
2026-05-14T09:51:51.190111,2026-05-14,09:51,Thursday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-14T09:51:51.190111,2026-05-14,09:51,Thursday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-14T09:51:51.190111,2026-05-14,09:51,Thursday,3,Bermuda Rd,15.11,22.2,22.3,0.1
2026-05-14T09:56:51.755925,2026-05-14,09:56,Thursday,1,S Spencer St,12.65,19.9,19.7,-0.2
2026-05-14T09:56:51.755925,2026-05-14,09:56,Thursday,2,S Maryland Pkwy,13.1,19.9,20.0,0.1
2026-05-14T09:56:51.755925,2026-05-14,09:56,Thursday,3,S Eastern Ave,13.57,22.5,22.1,-0.4
2026-05-14T14:31:59.047774,2026-05-14,14:31,Thursday,1,S Maryland Pkwy,13.1,19.9,21.7,1.8
2026-05-14T14:31:59.047774,2026-05-14,14:31,Thursday,2,Bermuda Rd,14.49,22.1,23.6,1.4
2026-05-14T14:31:59.047774,2026-05-14,14:31,Thursday,3,S Eastern Ave,13.07,22.8,25.2,2.4
2026-05-14T14:36:59.642103,2026-05-14,14:36,Thursday,1,S Maryland Pkwy,13.1,19.9,21.1,1.2
2026-05-14T14:36:59.642103,2026-05-14,14:36,Thursday,2,Bermuda Rd,14.49,22.1,23.0,0.9
2026-05-14T14:36:59.642103,2026-05-14,14:36,Thursday,3,S Eastern Ave,13.57,22.5,24.8,2.3
2026-05-14T14:42:00.122893,2026-05-14,14:42,Thursday,1,S Maryland Pkwy,13.1,19.9,20.8,0.9
2026-05-14T14:42:00.122893,2026-05-14,14:42,Thursday,2,Bermuda Rd,14.49,22.1,22.7,0.5
2026-05-14T14:42:00.122893,2026-05-14,14:42,Thursday,3,S Eastern Ave,13.57,22.5,24.5,2.0
2026-05-14T14:47:00.731644,2026-05-14,14:47,Thursday,1,S Maryland Pkwy,13.1,19.9,21.0,1.1
2026-05-14T14:47:00.731644,2026-05-14,14:47,Thursday,2,Bermuda Rd,14.49,22.1,22.7,0.6
2026-05-14T14:47:00.731644,2026-05-14,14:47,Thursday,3,S Eastern Ave,13.58,22.4,24.6,2.2
2026-05-14T14:52:01.203136,2026-05-14,14:52,Thursday,1,S Maryland Pkwy,13.1,19.9,20.9,1.0
2026-05-14T14:52:01.203136,2026-05-14,14:52,Thursday,2,Bermuda Rd,14.49,22.1,22.8,0.6
2026-05-14T14:52:01.203136,2026-05-14,14:52,Thursday,3,S Eastern Ave,13.57,22.5,24.2,1.7
2026-05-14T14:57:01.680549,2026-05-14,14:57,Thursday,1,S Maryland Pkwy,13.1,19.9,21.2,1.3
2026-05-14T14:57:01.680549,2026-05-14,14:57,Thursday,2,Bermuda Rd,14.49,22.1,22.9,0.7
2026-05-14T14:57:01.680549,2026-05-14,14:57,Thursday,3,S Eastern Ave,13.57,22.5,24.5,2.0
2026-05-15T07:03:25.738962,2026-05-15,07:03,Friday,1,S Maryland Pkwy,13.1,19.9,19.3,-0.6
2026-05-15T07:03:25.738962,2026-05-15,07:03,Friday,2,S Spencer St,12.65,19.9,19.7,-0.1
2026-05-15T07:03:25.738962,2026-05-15,07:03,Friday,3,S Eastern Ave,13.07,22.8,21.4,-1.3
2026-05-15T07:08:26.390520,2026-05-15,07:08,Friday,1,S Maryland Pkwy,13.1,19.9,19.5,-0.4
2026-05-15T07:08:26.390520,2026-05-15,07:08,Friday,2,S Spencer St,12.65,19.9,19.6,-0.3
2026-05-15T07:08:26.390520,2026-05-15,07:08,Friday,3,S Eastern Ave,13.07,22.8,21.3,-1.4
2026-05-15T07:13:26.917840,2026-05-15,07:13,Friday,1,S Maryland Pkwy,13.1,19.9,19.6,-0.3
2026-05-15T07:13:26.917840,2026-05-15,07:13,Friday,2,S Spencer St,12.65,19.9,20.1,0.3
2026-05-15T07:13:26.917840,2026-05-15,07:13,Friday,3,S Eastern Ave,13.07,22.8,21.3,-1.4
2026-05-15T07:18:27.555871,2026-05-15,07:18,Friday,1,S Spencer St,12.65,19.9,19.6,-0.3
2026-05-15T07:18:27.555871,2026-05-15,07:18,Friday,2,S Maryland Pkwy,13.1,19.9,19.6,-0.3
2026-05-15T07:18:27.555871,2026-05-15,07:18,Friday,3,S Eastern Ave,13.07,22.8,21.6,-1.1
2026-05-15T07:23:28.065605,2026-05-15,07:23,Friday,1,S Maryland Pkwy,13.1,19.9,19.4,-0.5
2026-05-15T07:23:28.065605,2026-05-15,07:23,Friday,2,S Spencer St,12.65,19.9,19.5,-0.4
2026-05-15T07:23:28.065605,2026-05-15,07:23,Friday,3,S Eastern Ave,13.07,22.8,21.8,-1.0
2026-05-15T07:28:28.604912,2026-05-15,07:28,Friday,1,S Spencer St,12.65,19.9,19.4,-0.5
2026-05-15T07:28:28.604912,2026-05-15,07:28,Friday,2,S Maryland Pkwy,13.1,19.9,19.6,-0.3
2026-05-15T07:28:28.604912,2026-05-15,07:28,Friday,3,S Eastern Ave,13.07,22.8,22.1,-0.6
2026-05-15T07:33:29.131035,2026-05-15,07:33,Friday,1,S Spencer St,12.65,19.9,19.5,-0.4
2026-05-15T07:33:29.131035,2026-05-15,07:33,Friday,2,S Maryland Pkwy,13.1,19.9,19.5,-0.4
2026-05-15T07:33:29.131035,2026-05-15,07:33,Friday,3,S Eastern Ave,13.07,22.8,22.0,-0.8
2026-05-15T07:38:30.089878,2026-05-15,07:38,Friday,1,S Spencer St,12.65,19.9,19.6,-0.3
2026-05-15T07:38:30.089878,2026-05-15,07:38,Friday,2,S Maryland Pkwy,13.1,19.9,19.7,-0.2
2026-05-15T07:38:30.089878,2026-05-15,07:38,Friday,3,S Eastern Ave,13.07,22.8,22.3,-0.4
2026-05-15T07:43:30.592788,2026-05-15,07:43,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T07:43:30.592788,2026-05-15,07:43,Friday,2,S Maryland Pkwy,13.1,19.9,19.9,0.1
2026-05-15T07:43:30.592788,2026-05-15,07:43,Friday,3,S Eastern Ave,13.07,22.8,22.3,-0.4
2026-05-15T07:48:31.172880,2026-05-15,07:48,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T07:48:31.172880,2026-05-15,07:48,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T07:48:31.172880,2026-05-15,07:48,Friday,3,S Eastern Ave,13.56,22.4,22.1,-0.3
2026-05-15T07:53:31.710602,2026-05-15,07:53,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T07:53:31.710602,2026-05-15,07:53,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T07:53:31.710602,2026-05-15,07:53,Friday,3,S Eastern Ave,13.57,22.5,22.0,-0.6
2026-05-15T07:58:32.302733,2026-05-15,07:58,Friday,1,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T07:58:32.302733,2026-05-15,07:58,Friday,2,S Spencer St,12.65,19.9,20.2,0.3
2026-05-15T07:58:32.302733,2026-05-15,07:58,Friday,3,S Eastern Ave,13.57,22.5,22.1,-0.4
2026-05-15T08:03:32.818681,2026-05-15,08:03,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T08:03:32.818681,2026-05-15,08:03,Friday,2,S Maryland Pkwy,13.1,19.9,19.9,0.0
2026-05-15T08:03:32.818681,2026-05-15,08:03,Friday,3,S Eastern Ave,13.57,22.5,22.9,0.4
2026-05-15T08:08:33.462495,2026-05-15,08:08,Friday,1,S Maryland Pkwy,13.1,19.9,19.9,-0.0
2026-05-15T08:08:33.462495,2026-05-15,08:08,Friday,2,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T08:08:33.462495,2026-05-15,08:08,Friday,3,S Eastern Ave,13.56,22.4,22.1,-0.3
2026-05-15T08:13:33.898468,2026-05-15,08:13,Friday,1,S Maryland Pkwy,13.1,19.9,19.8,-0.1
2026-05-15T08:13:33.898468,2026-05-15,08:13,Friday,2,S Spencer St,12.65,19.9,19.9,0.0
2026-05-15T08:13:33.898468,2026-05-15,08:13,Friday,3,S Eastern Ave,13.56,22.4,21.8,-0.7
2026-05-15T08:18:34.509790,2026-05-15,08:18,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T08:18:34.509790,2026-05-15,08:18,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T08:18:34.509790,2026-05-15,08:18,Friday,3,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T08:23:35.077210,2026-05-15,08:23,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T08:23:35.077210,2026-05-15,08:23,Friday,2,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T08:23:35.077210,2026-05-15,08:23,Friday,3,I-15 S,27.18,24.6,25.8,1.1
2026-05-15T08:28:35.612186,2026-05-15,08:28,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T08:28:35.612186,2026-05-15,08:28,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T08:28:35.612186,2026-05-15,08:28,Friday,3,S Eastern Ave,13.56,22.4,22.0,-0.5
2026-05-15T08:33:36.106114,2026-05-15,08:33,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T08:33:36.106114,2026-05-15,08:33,Friday,2,S Eastern Ave,13.56,22.4,21.9,-0.5
2026-05-15T08:33:36.106114,2026-05-15,08:33,Friday,3,I-15 S,27.18,24.6,25.8,1.1
2026-05-15T08:38:36.705620,2026-05-15,08:38,Friday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-15T08:38:36.705620,2026-05-15,08:38,Friday,2,S Eastern Ave,13.56,22.4,22.0,-0.4
2026-05-15T08:38:36.705620,2026-05-15,08:38,Friday,3,I-15 S,27.18,24.6,25.9,1.2
2026-05-15T08:43:37.081544,2026-05-15,08:43,Friday,1,S Spencer St,12.65,19.9,20.2,0.3
2026-05-15T08:43:37.081544,2026-05-15,08:43,Friday,2,S Eastern Ave,13.56,22.4,22.3,-0.2
2026-05-15T08:43:37.081544,2026-05-15,08:43,Friday,3,I-15 S,27.18,24.6,26.9,2.3
2026-05-15T08:48:37.607122,2026-05-15,08:48,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T08:48:37.607122,2026-05-15,08:48,Friday,2,S Eastern Ave,13.56,22.4,22.3,-0.1
2026-05-15T08:48:37.607122,2026-05-15,08:48,Friday,3,Bermuda Rd,14.49,22.1,22.6,0.5
2026-05-15T08:53:38.163108,2026-05-15,08:53,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T08:53:38.163108,2026-05-15,08:53,Friday,2,S Eastern Ave,13.56,22.4,21.7,-0.7
2026-05-15T08:53:38.163108,2026-05-15,08:53,Friday,3,Bermuda Rd,14.49,22.1,22.4,0.3
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,2,S Eastern Ave,13.56,22.4,22.0,-0.5
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,3,I-15 S,27.18,24.6,25.8,1.2
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,2,S Eastern Ave,13.56,22.4,21.7,-0.7
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,3,I-15 S,27.18,24.6,25.7,1.1
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,2,S Maryland Pkwy,13.1,19.9,20.3,0.4
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,3,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,2,S Maryland Pkwy,13.1,19.9,20.2,0.3
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,3,S Eastern Ave,13.56,22.4,21.9,-0.6
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,3,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,3,S Eastern Ave,13.56,22.4,21.9,-0.6
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,1,S Spencer St,12.65,19.9,19.9,0.1
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,2,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,3,Bermuda Rd,15.11,22.2,22.5,0.3
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,3,Bermuda Rd,15.11,22.2,22.6,0.4
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,2,S Eastern Ave,13.56,22.4,22.0,-0.4
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,3,Bermuda Rd,15.11,22.2,22.6,0.4
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,2,S Eastern Ave,13.56,22.4,22.3,-0.1
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,3,Bermuda Rd,15.11,22.2,22.7,0.5
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,2,S Eastern Ave,13.56,22.4,22.5,0.1
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,3,Bermuda Rd,15.11,22.2,22.7,0.5
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,1,S Spencer St,12.65,19.9,20.3,0.5
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,3,Bermuda Rd,15.11,22.2,22.4,0.2
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,1,S Spencer St,12.65,19.9,20.4,0.5
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,3,Bermuda Rd,15.11,22.2,22.5,0.3
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,1,S Maryland Pkwy,13.1,19.9,21.2,1.3
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,2,Bermuda Rd,14.49,22.1,22.6,0.4
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,3,S Eastern Ave,13.57,22.5,24.8,2.3
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,2,Bermuda Rd,14.49,22.1,22.8,0.7
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,3,S Eastern Ave,13.57,22.5,24.6,2.1
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,2,Bermuda Rd,14.49,22.1,22.7,0.5
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,3,S Eastern Ave,13.57,22.5,24.9,2.4
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,2,Bermuda Rd,15.11,22.2,23.6,1.4
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,3,S Eastern Ave,13.56,22.4,25.5,3.0
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,1,S Maryland Pkwy,13.1,19.9,22.1,2.2
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,2,Bermuda Rd,14.49,22.1,22.9,0.7
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,3,S Eastern Ave,13.56,22.4,25.5,3.1
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,1,S Maryland Pkwy,13.1,19.9,20.5,0.6
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,2,Bermuda Rd,14.49,22.1,21.8,-0.3
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,3,S Eastern Ave,13.56,22.4,24.2,1.8
